,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
67,"Thank you so much for your help.  I was telling my friend that I need to learn sql, so these videos do help",UgwhXsv8NZrPAMAUn4N4AaABAg,http://www.youtube.com/channel/UCZbG8R6NUapOjig-vWPCEKQ,Ralenes World,1,0,2020-11-09 03:05:51+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-11-09
68,Do you think certificate can make up the lack of degree on a resume?,UgyZdm1dBlXPLJyAF2x4AaABAg,http://www.youtube.com/channel/UCZbG8R6NUapOjig-vWPCEKQ,Ralenes World,1,0,2020-11-09 03:03:51+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-11-09
69,"How do you afford a Master's degree tuition? Did you get a loan, have a graduate assistantship, or have you negotiated some sort of sponsorship?",UgzU9QnQ3pvT77rRsRt4AaABAg,http://www.youtube.com/channel/UCC2mDDn83XirFDUrd0A6dbQ,Yevgeniy B.,2,0,2020-11-09 00:08:16+00:00,C8iL4V-y1Qs,2,How I chose my masters degree (as an international student),2020-11-09
70,"Your intros really get me every time :D
You never know what's coming, but you know it's going to be funny! :D
I also thought a lot about advanced degrees (even though I just started undergrad 6 months ago xD) and general degrees really are the better choice in most cases.
Awesome content as usual :)",Ugw9yVR9nxcqdYF_c2J4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,1,0,2020-11-08 20:43:37+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08
71,Nice videos. Stratascratch is a nice place to practice queries.,UgzSvvotpAv2hjYfQ8p4AaABAg,http://www.youtube.com/channel/UCPGyi9AD_eCMf40YgOE1yjQ,kumar910,1,0,2020-11-08 20:39:29+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-11-08
72,Hahaha I won't squash your roller skate dreams!,UgyOSFO4726M6cPFM0p4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,2,2020-11-08 20:09:32+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08
73,Omg the intro,UgzBxWIYUDWl8LLBMc94AaABAg,http://www.youtube.com/channel/UCGr65O0GnTxsynaXZULN9SA,Rachel Castellino,1,0,2020-11-08 20:06:47+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08
74,"If I tried the same move with rollersscates, I'd end up in a fail compilation 😂",UgwiqP_PMDAJkhC4UnV4AaABAg,http://www.youtube.com/channel/UC69dahQsEtUWRhlQhRSvWqw,Michael,2,0,2020-11-08 19:25:14+00:00,C8iL4V-y1Qs,2,How I chose my masters degree (as an international student),2020-11-08
75,"If I'm doing a Master's in CS/SE, would breaking into Data Science or Web Development (UI/UX) be easier?

Also, Grad School Name (Georgia Tech) vs Location (San Jose State) ?",UgyJ5pJDwxBooUH95K14AaABAg,http://www.youtube.com/channel/UCnrZ7iWrUhdAPc77ZB_rekQ,Siddharth Malladi,2,1,2020-11-08 18:00:13+00:00,C8iL4V-y1Qs,2,How I chose my masters degree (as an international student),2020-11-08
76,"You said International Student?
You have a superr American accent...!",UgwkHsiwYmuIKZubAg54AaABAg,http://www.youtube.com/channel/UCnrZ7iWrUhdAPc77ZB_rekQ,Siddharth Malladi,1,1,2020-11-08 17:57:52+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08
77,"Wish I discovered this channel before starting grad school. Ultimately I chose based on ROI (but not prestige). I'm still in the program and graduating in May, so we'll see if the ROI is true and if I can get a decent job soon. Hope you get the H1-B if you haven't already!",Ugwwmr58aoe5VuTZTSd4AaABAg,http://www.youtube.com/channel/UCimQRopLmGgrrK9UVRLSObQ,PuzzledOut,3,1,2020-11-08 16:46:56+00:00,C8iL4V-y1Qs,3,How I chose my masters degree (as an international student),2020-11-08
78,"Hi Tina,
I am currently making the switch from HR Consultant to HR-Analist. 
Structuring the approach of a problem by writing down the query steps before you write and validate the actual query itself, wow!This was the key take away for me.

Putting yourself through those steps first, not only shows you know what your doing for the interviewer. More importantly it helps and checks your implementational knowledge. 
Thanks for sharing this, this video just blew my mind :-)",Ugw868Y33BdrGq_18A54AaABAg,http://www.youtube.com/channel/UCmpcCPDhE005AR-D35XcrQQ,Joram Hofman,2,0,2020-11-08 16:10:26+00:00,vaD3ZFFNwhM,2,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-11-08
79,"Hi Tina, would you be interested in making a video on how you designed your resume and how you checked whether it was ATS friendly? Cool content btw!",UgzUxLq_POIYe14ETBJ4AaABAg,http://www.youtube.com/channel/UCR0jeIjJuZpCjOdx6Ar0m8w,SuperLOLABC,1,1,2020-11-08 16:02:21+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08
80,Yay sql sundays 🤣 Nice video as always 💪,Ugwfjp4l35TCaQkrgwd4AaABAg,http://www.youtube.com/channel/UCk-eRcXRqINO6VozSwN7Lag,JL,1,1,2020-11-08 15:56:46+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08
81,Groovy roller intro! Love the deep dive into programs like Duke's 1 year masters. Could we see more roller tricks??,UgyJoxSyCWaveBQ2X9d4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,2,2020-11-08 15:49:13+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08
82,"Hi amazing video, thanks alot it's very informative.. I have one question to be a data scientist is it required to go college and have a masters or PhD?? Or will a online course certificate would be fine??I'm actually a mechanical engineer",UgzR0OJHvw36v_uHy1Z4AaABAg,http://www.youtube.com/channel/UC2f8PRBnm9MZJI2cJhA69UQ,allan mathews,1,2,2020-11-08 15:47:04+00:00,C8iL4V-y1Qs,1,How I chose my masters degree (as an international student),2020-11-08
83,"I'm unsure about my answer and I can't try it out because the question doesn't appear to be on stratascratch anymore. I came up with the exact same CTE as you but filtered using a self join rather than the WHERE clause:
SELECT date, pc_dl, npc_dl
FROM all_dl_agg a JOIN all_dl_agg b
   ON a.date = b.date and a.npc_dl > b.pc_dl
ORDER BY date

Yours is obviously more straightforward and I don't know why I went straight to a self join but still curious about whether it would work.",UgzjBZMZcWh5QTDEi754AaABAg,http://www.youtube.com/channel/UCz_caAhSY9Lwo3GOvL9zNbw,pauls60r,1,0,2020-11-08 01:47:35+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-11-08
84,Can you become a data scientist without having a degree?,UgzasVX5PdhUmZy3cux4AaABAg,http://www.youtube.com/channel/UCDFUZFkyraiK_elulUnjQiQ,Athins YG,1,1,2020-11-06 16:47:50+00:00,_77TxNGR21A,1,Interview with a quant trader,2020-11-06
85,Your channel is definitely going to be big Tina! Excited to watch your content and follow your YouTube journey!,UgwSRwWxGLWGJedlBt54AaABAg,http://www.youtube.com/channel/UCKZE0WH_B8Z4iITV4_5ck5A,Mario,2,1,2020-11-05 02:57:00+00:00,_77TxNGR21A,2,Interview with a quant trader,2020-11-05
86,"I see quality. 
Your smart an beautiful.

Your a keeper",UgzluM-03FTFkSkV7EN4AaABAg,http://www.youtube.com/channel/UCLI3Al0bcFxDN12Of0dcz2w,Writingjob Positions,1,1,2020-11-04 05:52:05+00:00,_77TxNGR21A,1,Interview with a quant trader,2020-11-04
87,Thanks Tina and Worthan for answering my question :) and well done Tina for creating another quality video!,UgyxbvewNA2cghjgz354AaABAg,http://www.youtube.com/channel/UCuIXkK6Gvs51IT3pS-x6q4Q,Bookerer,1,1,2020-11-03 14:27:34+00:00,_77TxNGR21A,1,Interview with a quant trader,2020-11-03
88,"Awesome!! I liked your approach better. 
When you do group by 1, is that grouping by the user ? (I’m still learning SQL haha)",Ugx2iU_5nouNTVlwHE94AaABAg,http://www.youtube.com/channel/UC5WoF4HlzfRd86n2KQDauug,Yunee l 유니로그,1,0,2020-11-03 08:23:44+00:00,ZSXjj0HW6Kg,1,Data Science SQL Interview Question Walkthrough (real interview style) | SQL Sundays #8,2020-11-03
89,Wish I had seen it earlier,UgwAW_XFf-UjzBqOpDp4AaABAg,http://www.youtube.com/channel/UC8UST2X9iaA_pP50Spvp9Ng,QMU20,1,0,2020-11-03 02:57:32+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-11-03
90,Very mysterious!,Ugzs3Nv9Xg8IE2W95bd4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,4,2020-11-03 01:53:35+00:00,_77TxNGR21A,1,Interview with a quant trader,2020-11-03
91,lmao RIP Quantopian,UgwTopd9p6ZkgT8piRx4AaABAg,http://www.youtube.com/channel/UCPwgfQwih14OMz8kVPf9Xzw,Renad Gharz,1,3,2020-11-03 01:11:40+00:00,_77TxNGR21A,1,Interview with a quant trader,2020-11-03
92,"Hey Tina,  thanks for the interview, it was pretty insightful and cool haha. Is it cool if I email you my resume and website to review?",Ugyt1_R3kGW6EybEXoJ4AaABAg,http://www.youtube.com/channel/UC2AkNXZnjq_5MQI4NxJC3Ng,J K,1,2,2020-11-02 23:59:16+00:00,_77TxNGR21A,1,Interview with a quant trader,2020-11-02
93,Thanks Tina for this interview! Seems like something I would be interested in. This interview gives me some hope that I can potentially get one of these positions.,UgzoZxgXMGrZAzRfU1x4AaABAg,http://www.youtube.com/channel/UCSGiedKpmQTzNQ5EPIsnH6Q,Matthew Yamamoto,1,1,2020-11-02 23:48:07+00:00,_77TxNGR21A,1,Interview with a quant trader,2020-11-02
94,been looking forward to this since you asked for questions :),UgxtTZcKLS7d7tyklol4AaABAg,http://www.youtube.com/channel/UC8LW7RDNAX_Ot3VQbPekeIg,Hasan,1,2,2020-11-02 23:30:37+00:00,_77TxNGR21A,1,Interview with a quant trader,2020-11-02
95,"I come from an Econ background so I studied auctions in Game theory. I always wondered how to link ML with Game theory and this seems like an interesting application. Thanks for sharing Tina, you and your guests are always an inspiration.",UgyDK0M6HRFFiNCk1gV4AaABAg,http://www.youtube.com/channel/UCbCP7f4dD8UY1QCC-0M1Z8g,Ibraheem El Ansari,3,1,2020-11-02 23:29:45+00:00,_77TxNGR21A,3,Interview with a quant trader,2020-11-02
96,"Wanted to drop a comment before I finish this video all the way, love Worthan so far. Thanks Tina!",UgztBouqbIzqid9Im7F4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,1,2020-11-02 23:22:42+00:00,_77TxNGR21A,1,Interview with a quant trader,2020-11-02
97,"Would you consider going into quant trading? I've actually thought about it before!
Alternative to Quantopian: https://www.quantconnect.com/ Thanks @Carlos Ishimwe!
Timestamps: 

00:00 Intro 
00:40 His background
02:54 Why quant trading?
04:00 Why he did a masters in computer science 
05:18 Day in the life of quant trader 
09:23 Salary expectations + career growth
15:28 Words of warning 
16:38 Why quant trading + how to get interview
19:22 Non traditional background? 
22:14 Trading related projects
23:10 Interview tips 
25:24 What math do you need 
30:12 Quant trader vs research vs engineer
34:05 How stressful is the job  
39:26 Lightning round 
41:00 What he would have studied in undergrad 
42:09 Advice for breaking into the field",UgyRh_nDcctoE5dnGyR4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,0,4,2020-11-02 23:08:08+00:00,_77TxNGR21A,0,Interview with a quant trader,2020-11-02
98,"Great content! Just started watching you from yesterday and I'm loving alot of your videos.
Regarding the ORDER BY, SQL servers implementing multi thread processing only guarantees the last ORDER BY. I believe that is the reason the solution brought the ORDER BY to the very last to make sure the output is ordered.",UgyRjPOenAFYwyEyBCJ4AaABAg,http://www.youtube.com/channel/UCHGZ4du6LEUMdIXqyuHV7mw,ロジック,1,0,2020-11-02 16:51:56+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-11-02
99,"I think that "" WOOOW "" is from josh starmer...😁😁😁  2:52",Ugx7ODYJH-gXo0n4ly54AaABAg,http://www.youtube.com/channel/UCvctEBO-lrpMQog34Sr3t0A,rohith chandran,2,0,2020-11-02 05:11:01+00:00,2goqyY5XBeI,2,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-11-02
100,"Thank you for that comment on screen saying "" I almost gave up, please don't give up ... "" I needed that. Thanks a lot I definitely will not",UgyqyUfxYJ9NXieCn1V4AaABAg,http://www.youtube.com/channel/UCbCP7f4dD8UY1QCC-0M1Z8g,Ibraheem El Ansari,1,0,2020-11-01 21:04:38+00:00,JUkSeqe1eYQ,1,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-11-01
101,"I initially interpreted the question as we want the aggregate messages (regardless of send or receive) in the msg_count column. Is that the same question as the bonus assignment you gave at the end? In the end my query had an aggregate sum of msg_counts wrapped around your solution.

SELECT user1, date, sum(msg_count)
FROM (your table in the video)
GROUP BY user1, date

Feedback welcome!",UgwMMlqu4bwykAswbE14AaABAg,http://www.youtube.com/channel/UCz_caAhSY9Lwo3GOvL9zNbw,pauls60r,1,0,2020-11-01 17:23:53+00:00,WDhgOCoPT-g,1,SQL Data Science Interview Questions and Answers (interview style walk-through) | Question 3,2020-11-01
102,"Hi Tina, thanks for your walkthrough, and here's my soln about the ntile. Correct me if it's wrong because I just start to break into the data science field. Thanks :)

select 
              from_user, 
              count(*) as total_email, 
              percent_rank() over (order by count(*) desc) as ntile
from google_gmail_emails
group by 1

Also, would love to hear your opinions on what do you think about the difference between CTE and subquery in terms of efficiency? And what are the optimization tips would you say in writing something like hundred lines of SQL code?",UgwtEyNigTjQ3lUNv1B4AaABAg,http://www.youtube.com/channel/UCvBEAhqu8db7sGNA8C7pH5A,Daniel W,2,0,2020-11-01 02:31:45+00:00,ZSXjj0HW6Kg,2,Data Science SQL Interview Question Walkthrough (real interview style) | SQL Sundays #8,2020-11-01
103,damn you for counting 0's SQL!!!!,UgwYcBQXJuw2OJSN_GN4AaABAg,http://www.youtube.com/channel/UCz_caAhSY9Lwo3GOvL9zNbw,pauls60r,1,0,2020-10-31 21:42:36+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-10-31
104,What are the best languages should I learn for this careers?,UgwgAGbyqZTdzoytzy14AaABAg,http://www.youtube.com/channel/UCECuEHftZg2fi5X2QE33ZTA,Syed Akib Uddin Alam,2,0,2020-10-31 14:20:24+00:00,JUkSeqe1eYQ,2,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-10-31
105,I'm following this strategy and I got a Research Assistant position! I'll let know in the comments if it helps me significantly in the interview process and if I see a significant increase in the rate interviews/applications ;),Ugyn8SaxTfotv96pqPh4AaABAg,http://www.youtube.com/channel/UCXra5XV_zb_bOeLHvXv7obw,Javier García Molina,1,2,2020-10-31 09:36:43+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-10-31
106,"I can clearly see someone has put lot work here (;
Keep pushing!",UgzLZ68yj67MR4aUTgB4AaABAg,http://www.youtube.com/channel/UCM-U_GL6UeA8yLtXh9jiLsg,Kim Jennie,1,0,2020-10-30 10:25:15+00:00,eAgv2-XBIac,1,3 More Unique and Impactful Projects to get a Data Science Job,2020-10-30
107,"Where can i find open source projects?
Thanks for the amazing information",UgxA60-duaPuhWBcp4p4AaABAg,http://www.youtube.com/channel/UC9SZB4q-S5pgg6YxmswdjKw,Hiba Talat,1,0,2020-10-30 08:43:58+00:00,eAgv2-XBIac,1,3 More Unique and Impactful Projects to get a Data Science Job,2020-10-30
108,Data science,UgwsonJnkN9qPwZFE8Z4AaABAg,http://www.youtube.com/channel/UC9SZB4q-S5pgg6YxmswdjKw,Hiba Talat,1,0,2020-10-30 08:36:20+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-10-30
109,"Great content! Why did you have to create a CTE? Can't you just have a having clause where non_paying > paying? So instead of having select * from temp where non_paying > paying, can't you include that having clause in the first query?",Ugx0ga8TdAWjQu55QJd4AaABAg,http://www.youtube.com/channel/UCQ0SQmC7YAKElm9M4sbf-Hg,Ryan,2,0,2020-10-30 00:55:44+00:00,BADhEALNVUA,2,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-30
